n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_imgs,num_videos,average_token_length,global_rate_positive_words,global_rate_negative_words,avg_positive_polarity,avg_negative_polarity,title_subjectivity,title_sentiment_polarity,shares,publish_day,data_channel
10.0,354.0,0.586206894867,0.999999994975,0.778894468448,6.0,0.0,0.0,4.23163841808,0.0282485875706,0.0254237288136,0.413333333333,-0.247619047619,0.0,0.0,2400,3,5
6.0,486.0,0.579831931555,0.999999996764,0.747572813115,12.0,1.0,0.0,4.68724279835,0.037037037037,0.0205761316872,0.291113516114,-0.26,0.0,0.0,753,3,6
12.0,323.0,0.576323985744,0.999999994186,0.74999999564,3.0,0.0,1.0,4.35913312693,0.0402476780186,0.0185758513932,0.304079254079,-0.268518518519,0.6,-0.433333333333,909,3,1
10.0,355.0,0.519774009831,0.999999995122,0.653658533397,4.0,1.0,0.0,4.38028169014,0.0507042253521,0.0140845070423,0.266883116883,-0.135396825397,0.0,0.0,6200,3,4
9.0,1790.0,0.381548974726,0.999999998994,0.593561367612,11.0,1.0,0.0,4.68212290503,0.0424581005587,0.0139664804469,0.327283976988,-0.206801587302,0.35,-0.2,2400,3,3
11.0,906.0,0.195555555338,0.999999998466,0.196319018104,2.0,61.0,1.0,4.75496688742,0.0187637969095,0.0794701986755,0.423395721925,-0.362152777778,0.0,0.0,31400,3,2
10.0,335.0,0.498480241646,0.99999999505,0.62376237315,4.0,1.0,0.0,4.55223880597,0.0268656716418,0.0537313432836,0.227651515152,-0.373611111111,0.4,-0.4,1100,3,2
13.0,167.0,0.668674694767,0.999999991228,0.763157888042,16.0,1.0,0.0,4.54491017964,0.0479041916168,0.0239520958084,0.460416666667,-0.4,0.45,-0.0666666666667,10600,3,2
12.0,364.0,0.558404556814,0.999999994924,0.751269031719,2.0,1.0,0.0,4.41483516484,0.0412087912088,0.0192307692308,0.417777777778,-0.371428571429,0.4,-0.4,1600,3,2
9.0,540.0,0.551020407141,0.999999996764,0.76699028878,5.0,1.0,0.0,4.58518518519,0.0425925925926,0.00740740740741,0.434090909091,-0.258333333333,0.5,0.5,1200,3,3
9.0,253.0,0.581027665688,0.999999994286,0.662857139069,7.0,10.0,0.0,5.20948616601,0.0316205533597,0.00395256916996,0.261553030303,-0.3,0.5,0.5,2100,3,4
10.0,522.0,0.552123551058,0.999999996933,0.66871165439,7.0,1.0,0.0,5.17432950192,0.0325670498084,0.0172413793103,0.335216450216,-0.233950617284,0.25,0.15,858,3,6
8.0,192.0,0.624338621035,0.999999990826,0.798165130292,4.0,0.0,0.0,4.32291666667,0.046875,0.0104166666667,0.357407407407,-0.15625,0.0,0.0,4900,3,5
12.0,249.0,0.56378600591,0.999999993007,0.713286708299,7.0,1.0,1.0,4.27309236948,0.0200803212851,0.0,0.277272727273,0.0,0.0,0.0,913,3,5
8.0,589.0,0.523972601843,0.99999999711,0.699421963296,2.0,0.0,2.0,4.47198641766,0.0407470288625,0.0101867572156,0.281208964646,-0.208333333333,0.0,0.0,2300,3,3
11.0,253.0,0.493670883993,0.999999993056,0.583333329282,3.0,1.0,0.0,4.7233201581,0.0474308300395,0.0197628458498,0.360763888889,-0.173333333333,0.333333333333,0.2,1400,3,3
11.0,334.0,0.595679010507,0.999999994505,0.80219779779,9.0,0.0,0.0,4.5119760479,0.0449101796407,0.00898203592814,0.449646464646,-0.258333333333,0.0,0.0,1200,3,5
10.0,346.0,0.637462233724,0.999999995305,0.774647883687,3.0,0.0,11.0,4.43641618497,0.0462427745665,0.014450867052,0.475,-0.419285714286,0.0,0.0,768,3,2
9.0,240.0,0.658227845324,0.999999993103,0.820689649512,5.0,1.0,0.0,4.76666666667,0.0375,0.0291666666667,0.241077441077,-0.194444444444,1.0,-0.125,11400,3,1
6.0,287.0,0.571955717447,0.999999994083,0.668639049298,6.0,1.0,0.0,4.49128919861,0.0627177700348,0.00696864111498,0.263474025974,-0.5,0.0,0.0,1100,3,3
11.0,274.0,0.634686344521,0.999999994083,0.745562125766,10.0,0.0,2.0,4.39416058394,0.0474452554745,0.014598540146,0.373076923077,-0.383333333333,0.52,0.33,1500,3,2
9.0,217.0,0.641509430936,0.999999992308,0.776923070947,7.0,1.0,0.0,4.61290322581,0.0414746543779,0.0138248847926,0.378114478114,-0.308333333333,0.65,0.3,1800,3,5
12.0,156.0,0.629139068681,0.999999987952,0.819277098563,3.0,1.0,0.0,4.51923076923,0.025641025641,0.0,0.245238095238,0.0,0.454545454545,0.136363636364,1300,3,3
10.0,501.0,0.542443063059,0.999999996875,0.687499997852,8.0,1.0,0.0,5.17165668663,0.0399201596806,0.00199600798403,0.346818181818,-0.3,0.383333333333,0.166666666667,3000,3,6
11.0,312.0,0.58032786695,0.999999994475,0.74585634947,7.0,1.0,0.0,4.52243589744,0.0544871794872,0.0192307692308,0.373885918004,-0.3375,0.0,0.0,781,3,3
8.0,625.0,0.501612902417,0.999999997199,0.714285712285,4.0,0.0,1.0,4.6096,0.0656,0.0192,0.359627811213,-0.372222222222,0.65,0.25,1100,3,3
13.0,205.0,0.628140700361,0.999999991935,0.790322574272,7.0,0.0,2.0,4.63414634146,0.0390243902439,0.00975609756098,0.330208333333,-0.525,0.0,0.0,23500,3,3
9.0,165.0,0.590909087072,0.999999989691,0.680412364119,4.0,1.0,0.0,4.46666666667,0.0666666666667,0.0121212121212,0.411157024793,-0.458333333333,0.454545454545,0.136363636364,1100,3,2
10.0,238.0,0.601769908842,0.999999992701,0.75912408205,4.0,0.0,1.0,4.56302521008,0.0336134453782,0.0294117647059,0.355587121212,-0.385714285714,1.0,0.5,890,3,2
12.0,183.0,0.582857139527,0.999999990099,0.742574250074,3.0,1.0,0.0,4.21857923497,0.0437158469945,0.0218579234973,0.377083333333,-0.230357142857,0.0,0.0,12300,3,5
11.0,436.0,0.562176164347,0.999999995726,0.70940170637,32.0,23.0,0.0,4.25458715596,0.0619266055046,0.00917431192661,0.468518518519,-0.186805555556,0.55,0.7,1100,3,5
9.0,396.0,0.526854218601,0.999999996109,0.649805444942,8.0,1.0,0.0,4.90151515152,0.0378787878788,0.00757575757576,0.402698412698,-0.35,0.0,0.0,3100,3,6
9.0,401.0,0.586734692381,0.999999996,0.711999997152,7.0,1.0,1.0,4.62344139651,0.0224438902743,0.0149625935162,0.40462962963,-0.504166666667,1.0,-0.8,1200,3,2
11.0,925.0,0.430769230296,0.999999998145,0.602968458993,13.0,1.0,0.0,4.78054054054,0.0572972972973,0.0151351351351,0.373294739851,-0.224801587302,0.311111111111,0.0833333333333,2000,3,6
12.0,287.0,0.613240415982,0.999999994475,0.751381211318,4.0,0.0,1.0,4.78745644599,0.0278745644599,0.0174216027875,0.39375,-0.264444444444,0.0,0.0,4200,3,6
14.0,379.0,0.538258573778,0.999999995556,0.684444441402,3.0,1.0,0.0,4.98680738786,0.0501319261214,0.0263852242744,0.330861244019,-0.15875,0.388888888889,0.144444444444,1700,3,3
8.0,666.0,0.475757575037,0.999999997207,0.689944132151,7.0,1.0,0.0,4.35135135135,0.0690690690691,0.0255255255255,0.49649068323,-0.189803921569,0.0,0.0,1100,3,6
8.0,164.0,0.664596269164,0.999999990099,0.782178210077,5.0,1.0,0.0,4.82317073171,0.030487804878,0.0,0.23012987013,0.0,0.0,0.0,760,3,3
12.0,318.0,0.524271842964,0.999999994012,0.682634726451,7.0,1.0,0.0,4.49056603774,0.0754716981132,0.0188679245283,0.280681818182,-0.220138888889,0.355555555556,0.344444444444,9000,3,4
15.0,796.0,0.458064515538,0.999999997778,0.644444443012,5.0,26.0,1.0,4.34422110553,0.0552763819095,0.0188442211055,0.33345508658,-0.215925925926,0.0,0.0,1100,3,5
11.0,175.0,0.632183904413,0.999999989796,0.775510196168,5.0,0.0,1.0,4.94285714286,0.0457142857143,0.00571428571429,0.445833333333,-0.166666666667,0.0,0.2,4800,3,4
7.0,527.0,0.535156248955,0.999999996764,0.724919091505,8.0,1.0,0.0,4.65464895636,0.0379506641366,0.0151802656546,0.277145562771,-0.256646825397,0.0,0.0,3200,3,4
6.0,309.0,0.596026488093,0.999999994624,0.758064512053,5.0,1.0,0.0,4.77022653722,0.0226537216828,0.0129449838188,0.321521335807,-0.33125,0.0,0.0,1400,3,3
7.0,2688.0,0.286144578206,0.999999999407,0.407715133289,58.0,21.0,0.0,5.12165178571,0.0509672619048,0.00892857142857,0.383645685215,-0.134523809524,1.0,1.0,2900,3,5
8.0,553.0,0.544789761344,0.999999997151,0.680911678972,8.0,1.0,0.0,4.84086799277,0.0596745027125,0.0108499095841,0.220015085924,-0.131054131054,0.0666666666667,0.0333333333333,1300,3,2
10.0,811.0,0.507442489164,0.999999997938,0.653608246075,6.0,1.0,20.0,4.48951911221,0.0493218249075,0.019728729963,0.33199512987,-0.294791666667,0.5,0.5,1600,3,3
12.0,360.0,0.536312847664,0.999999995392,0.668202761898,7.0,1.0,0.0,4.57222222222,0.0472222222222,0.00555555555556,0.370483193277,-0.35,0.8,0.4,1600,4,5
11.0,939.0,0.226638023387,0.999999998582,0.248226950003,6.0,61.0,0.0,4.94355697551,0.013844515442,0.0724174653887,0.356235431235,-0.38341503268,0.0,0.0,1100,4,2
11.0,275.0,0.598393571894,0.99999999359,0.743589738823,4.0,1.0,0.0,4.62181818182,0.0581818181818,0.04,0.413068181818,-0.421212121212,1.0,-0.5,2300,4,3
6.0,418.0,0.516455694895,0.999999996154,0.653846151331,26.0,1.0,2.0,4.54306220096,0.0382775119617,0.0454545454545,0.547023809524,-0.466917293233,0.7,-0.2,3800,4,2
9.0,234.0,0.660550455686,0.999999992424,0.803030296947,5.0,1.0,0.0,4.65811965812,0.034188034188,0.017094017094,0.298295454545,-0.2125,0.0,0.0,8000,4,5
15.0,99.0,0.76530611464,0.999999982759,0.89655170868,5.0,0.0,0.0,4.75757575758,0.0505050505051,0.0,0.443333333333,0.0,0.414772727273,0.00568181818182,1000,4,3
10.0,242.0,0.599156115615,0.999999992063,0.801587295225,5.0,1.0,0.0,4.6652892562,0.0413223140496,0.00826446280992,0.446666666667,-0.3,0.3875,0.175,1700,4,5
12.0,353.0,0.573065900937,0.999999995025,0.72636815559,8.0,1.0,0.0,4.48441926346,0.0198300283286,0.0113314447592,0.357142857143,-0.1875,0.0,0.0,2900,4,5
11.0,516.0,0.524654831312,0.999999996689,0.701986752642,7.0,1.0,0.0,4.75968992248,0.031007751938,0.0232558139535,0.331576704545,-0.244841269841,0.55,-0.25,1200,4,6
10.0,638.0,0.436018956657,0.999999997175,0.604519772304,8.0,13.0,0.0,4.42163009404,0.0235109717868,0.0141065830721,0.283585858586,-0.127777777778,0.0,0.0,2400,4,5
11.0,179.0,0.703910610593,0.999999990566,0.830188671413,1.0,0.0,1.0,4.37430167598,0.0502793296089,0.0111731843575,0.438888888889,-0.3,0.5,0.136363636364,1200,4,2
13.0,519.0,0.543689319333,0.999999996904,0.699690400311,10.0,1.0,0.0,4.70905587669,0.0404624277457,0.0231213872832,0.365260770975,-0.212268518519,0.0,0.0,1300,4,2
11.0,564.0,0.509874325835,0.999999996774,0.725806449272,10.0,1.0,0.0,4.81560283688,0.031914893617,0.0106382978723,0.244146224146,-0.261111111111,0.1,0.2,1800,4,6
11.0,568.0,0.493716336636,0.99999999729,0.609756095909,6.0,1.0,0.0,4.92781690141,0.0352112676056,0.0264084507042,0.500568181818,-0.213333333333,0.7,0.4,1000,4,6
7.0,572.0,0.464788731576,0.999999996904,0.647058821526,2.0,1.0,0.0,4.22027972028,0.0384615384615,0.0122377622378,0.361019283747,-0.273214285714,0.0,0.0,1200,4,1
9.0,214.0,0.616113741156,0.999999992188,0.749999994141,2.0,1.0,0.0,5.03271028037,0.0560747663551,0.0233644859813,0.582196969697,-0.275,0.0,0.0,6300,4,2
10.0,1057.0,0.468064823195,0.999999998342,0.69651741178,11.0,1.0,0.0,5.05865657521,0.0264900662252,0.0378429517502,0.332318722944,-0.286716269841,0.0,0.0,1400,4,6
11.0,661.0,0.485451760359,0.999999997506,0.640897754013,7.0,1.0,0.0,4.64296520424,0.0423600605144,0.0105900151286,0.276924860853,-0.170238095238,0.25,0.0681818181818,1100,4,3
11.0,202.0,0.654639171883,0.999999991736,0.752066109487,6.0,1.0,0.0,4.42574257426,0.039603960396,0.00990099009901,0.34375,-0.55,0.291666666667,0.25,17100,4,5
8.0,313.0,0.633986926033,0.999999994286,0.834285709518,6.0,0.0,0.0,4.44408945687,0.0415335463259,0.0223642172524,0.406643356643,-0.4125,0.35,0.2,980,4,5
13.0,146.0,0.595588230915,0.999999987179,0.717948708744,4.0,1.0,0.0,4.35616438356,0.0616438356164,0.00684931506849,0.23468013468,-0.166666666667,0.454545454545,0.136363636364,4800,4,5
9.0,675.0,0.479880774248,0.999999997375,0.666666664917,7.0,1.0,2.0,4.35407407407,0.0518518518519,0.0103703703704,0.44571737786,-0.282142857143,1.0,0.333333333333,2300,4,4
11.0,933.0,0.44719827538,0.999999998141,0.631970259048,12.0,1.0,0.0,4.50911039657,0.0450160771704,0.0117899249732,0.379942279942,-0.19816017316,0.0,0.0,2700,4,3
11.0,518.0,0.538310411516,0.999999996732,0.725490193708,10.0,1.0,1.0,4.78571428571,0.030888030888,0.019305019305,0.39710159632,-0.458888888889,1.0,-1.0,1300,4,2
11.0,258.0,0.603174600781,0.999999993377,0.774834431955,9.0,1.0,0.0,4.46899224806,0.0426356589147,0.0077519379845,0.453305785124,-0.344444444444,1.0,-0.5,1300,4,1
8.0,1074.0,0.43342776163,0.999999998415,0.618066560035,4.0,1.0,0.0,4.66108007449,0.0614525139665,0.0344506517691,0.445229568411,-0.362987987988,0.583333333333,-0.166666666667,1300,4,2
12.0,344.0,0.627218933056,0.999999995305,0.760563376711,5.0,1.0,1.0,5.04360465116,0.0145348837209,0.0116279069767,0.241666666667,-0.441666666667,1.0,-1.0,1100,4,2
10.0,257.0,0.614785989826,0.999999993289,0.778523484708,5.0,1.0,0.0,4.6420233463,0.0350194552529,0.011673151751,0.331818181818,-0.366666666667,0.0,0.0,2000,4,2
13.0,511.0,0.483805667037,0.999999996732,0.58496731835,5.0,6.0,0.0,4.20939334638,0.0313111545988,0.0117416829746,0.260132575758,-0.180092592593,0.333333333333,0.25,1500,4,5
7.0,197.0,0.622340422222,0.999999991597,0.756302514653,3.0,0.0,0.0,4.21827411168,0.0203045685279,0.0253807106599,0.312215909091,-0.15,0.0,0.0,832,4,6
7.0,176.0,0.651428567706,0.999999990741,0.824074066444,5.0,0.0,0.0,4.81818181818,0.0625,0.0170454545455,0.357575757576,-0.383333333333,0.0,0.0,1300,4,5
8.0,256.0,0.624999997559,0.999999992701,0.810218972188,3.0,1.0,0.0,4.58984375,0.0546875,0.01953125,0.346474953618,-0.116111111111,0.0,0.0,3400,4,6
10.0,1260.0,0.397718011086,0.999999998652,0.555256063942,17.0,1.0,0.0,4.63888888889,0.0365079365079,0.0103174603175,0.37325428195,-0.212698412698,0.125,0.0,1400,4,5
10.0,292.0,0.574912889983,0.99999999375,0.749999995313,4.0,1.0,0.0,4.43835616438,0.0376712328767,0.013698630137,0.309366391185,-0.135416666667,0.0,0.0,2300,4,5
8.0,1041.0,0.464528668159,0.999999998442,0.635514017702,5.0,1.0,0.0,5.1181556196,0.0480307396734,0.016330451489,0.329180519481,-0.227696078431,0.0,0.0,2600,4,1
12.0,525.0,0.476673427025,0.999999996441,0.615658360798,4.0,0.0,0.0,4.17142857143,0.0247619047619,0.00761904761905,0.525641025641,-0.366666666667,0.0,0.0,1600,4,4
11.0,1174.0,0.429547395022,0.99999999854,0.613138685236,15.0,1.0,0.0,4.55706984668,0.0477001703578,0.0161839863714,0.34208410637,-0.367105263158,0.3,0.2,2000,4,5
14.0,1486.0,0.293333333127,0.999999999057,0.328934966702,34.0,61.0,0.0,4.68438761777,0.0181695827725,0.0491251682369,0.313720538721,-0.393493150685,0.0,0.0,791,4,2
7.0,236.0,0.490566035422,0.999999991597,0.613445372996,4.0,1.0,0.0,4.50423728814,0.0254237288136,0.0381355932203,0.35,-0.144444444444,0.0,0.0,1900,4,3
10.0,233.0,0.566523602719,0.999999992647,0.720588229996,3.0,1.0,0.0,4.76824034335,0.0257510729614,0.0257510729614,0.178787878788,-0.14375,0.454545454545,0.136363636364,1400,4,5
10.0,297.0,0.549152540511,0.999999994565,0.652173909499,4.0,1.0,0.0,4.7138047138,0.037037037037,0.010101010101,0.162258953168,-0.232142857143,0.427272727273,0.0681818181818,1800,4,4
8.0,224.0,0.630136983424,0.999999993421,0.71710525844,6.0,1.0,0.0,5.06696428571,0.0133928571429,0.00892857142857,0.278787878788,-0.183333333333,0.0,0.0,946,4,3
10.0,165.0,0.67272726865,0.999999990741,0.78703702975,4.0,1.0,0.0,4.88484848485,0.0242424242424,0.00606060606061,0.162215909091,-0.125,0.0,0.0,1300,4,3
9.0,260.0,0.592885373151,0.99999999359,0.743589738823,6.0,0.0,2.0,5.1,0.0769230769231,0.0,0.316818181818,0.0,0.5,0.136363636364,722,4,3
13.0,424.0,0.538095236814,0.999999996454,0.666666664303,11.0,1.0,0.0,5.41745283019,0.0117924528302,0.0353773584906,0.25,-0.250185185185,0.0,0.0,1200,4,6
12.0,260.0,0.60077519147,0.999999993289,0.812080531463,7.0,1.0,0.0,4.38076923077,0.0423076923077,0.00384615384615,0.276146202283,-0.125,0.260606060606,0.0848484848485,1100,4,5
9.0,589.0,0.476843909988,0.999999997041,0.647928992166,12.0,1.0,0.0,4.49915110357,0.0390492359932,0.0169779286927,0.315920854508,-0.264285714286,0.0,0.0,2200,4,5
8.0,466.0,0.580434781347,0.999999996656,0.739130432311,9.0,1.0,0.0,4.98283261803,0.0364806866953,0.00214592274678,0.319719251337,-0.4,0.25,0.03125,1500,4,2
8.0,178.0,0.580459766779,0.999999990476,0.733333326349,4.0,1.0,0.0,4.83707865169,0.0393258426966,0.0280898876404,0.328571428571,-0.27,0.0,0.0,956,4,3
15.0,296.0,0.63541666446,0.999999994152,0.824561398687,13.0,0.0,1.0,4.57432432432,0.0202702702703,0.0168918918919,0.347619047619,-0.184444444444,0.25,0.15,2100,5,6
12.0,385.0,0.553475934349,0.999999995392,0.732718890633,3.0,1.0,0.0,4.5038961039,0.0519480519481,0.025974025974,0.298189393939,-0.417083333333,0.454545454545,0.136363636364,1800,5,3
11.0,222.0,0.666666663492,0.999999992806,0.755395678019,4.0,1.0,0.0,4.79279279279,0.0540540540541,0.0045045045045,0.261174242424,-0.125,0.454545454545,0.136363636364,6000,5,2
7.0,270.0,0.62737642347,0.99999999422,0.734104041999,7.0,1.0,0.0,4.90740740741,0.0592592592593,0.0037037037037,0.3725,-0.25,0.0,0.0,1600,5,2
7.0,430.0,0.627551018807,0.999999996377,0.710144924963,41.0,1.0,0.0,5.0023255814,0.0348837209302,0.0116279069767,0.373888888889,-0.2875,0.7,-0.4,1700,5,4
9.0,1524.0,0.321854304423,0.999999998875,0.457817772263,4.0,14.0,0.0,4.67782152231,0.0538057742782,0.00656167979003,0.519238992715,-0.205,0.65,0.8,1600,5,5
10.0,310.0,0.469999998433,0.999999995261,0.526066348218,8.0,5.0,2.0,4.47741935484,0.0483870967742,0.0161290322581,0.201464646465,-0.344285714286,0.125,-0.125,1500,5,2
10.0,348.0,0.567647057154,0.999999995283,0.693396223144,16.0,1.0,0.0,4.9367816092,0.0373563218391,0.00862068965517,0.313461538462,-0.27037037037,0.5,0.5,1600,5,5
6.0,344.0,0.599406526411,0.999999995614,0.714912277566,7.0,1.0,0.0,5.21511627907,0.046511627907,0.00581395348837,0.235308441558,-0.1125,0.0,0.0,1200,5,3
11.0,675.0,0.502242151716,0.999999997326,0.703208554269,9.0,1.0,0.0,4.75555555556,0.0725925925926,0.04,0.491009364785,-0.312059082892,1.0,0.0,1300,5,3
10.0,492.0,0.532494757794,0.999999996894,0.627329190598,11.0,1.0,0.0,5.08333333333,0.0345528455285,0.0182926829268,0.369607843137,-0.33950617284,0.0,0.0,1100,5,5
8.0,408.0,0.534482757304,0.999999995816,0.707112967753,5.0,1.0,0.0,5.04411764706,0.0147058823529,0.0147058823529,0.325,-0.2125,0.4,-0.25,1300,5,6
12.0,164.0,0.716049378296,0.999999990654,0.766355133025,1.0,0.0,2.0,4.56097560976,0.0487804878049,0.0121951219512,0.371590909091,-0.075,0.6,0.5,891,5,3
10.0,514.0,0.544378697151,0.99999999705,0.651917402207,9.0,1.0,0.0,4.9046692607,0.0252918287938,0.0136186770428,0.256002331002,-0.144047619048,0.333333333333,0.25,1100,5,6
9.0,543.0,0.529962545824,0.999999996904,0.708978325978,9.0,1.0,0.0,5.06629834254,0.0589318600368,0.0257826887661,0.3647558171,-0.188988095238,0.4,-0.15,1900,5,6
8.0,633.0,0.513428119252,0.999999997494,0.666666664996,12.0,1.0,0.0,5.15165876777,0.0410742496051,0.0252764612954,0.277156177156,-0.33046875,0.0,0.0,2000,5,6
11.0,495.0,0.551440328083,0.999999997041,0.668639051276,14.0,1.0,0.0,5.24848484848,0.0525252525253,0.010101010101,0.33702963703,-0.13,0.477272727273,0.318181818182,964,5,3
12.0,212.0,0.638095235057,0.999999992701,0.722627731952,6.0,1.0,0.0,4.93867924528,0.0566037735849,0.00943396226415,0.346338383838,-0.129166666667,0.454545454545,0.136363636364,2100,5,4
10.0,289.0,0.531249998155,0.999999994253,0.672413789239,5.0,16.0,1.0,4.50865051903,0.0346020761246,0.00346020761246,0.314242424242,-0.05,0.0,0.0,979,5,5
6.0,872.0,0.364367815673,0.999999997947,0.519507185792,4.0,9.0,0.0,4.55619266055,0.0309633027523,0.0126146788991,0.395398428732,-0.23952020202,0.0,0.0,1200,5,5
6.0,139.0,0.625899276073,0.999999989011,0.725274717305,4.0,5.0,1.0,4.96402877698,0.0359712230216,0.0,0.316818181818,0.0,0.0,0.0,884,5,4
8.0,994.0,0.357723576872,0.999999998294,0.488054606676,16.0,6.0,2.0,4.476861167,0.0362173038229,0.0150905432596,0.330366161616,-0.166481481481,0.0,0.0,3700,5,5
8.0,143.0,0.69930069441,0.999999986842,0.855263146641,3.0,1.0,0.0,4.51748251748,0.0769230769231,0.0,0.222038567493,0.0,0.0,0.0,797,5,5
10.0,901.0,0.434298440496,0.999999997988,0.637826960487,8.0,16.0,0.0,4.49944506104,0.0665926748058,0.015538290788,0.329259379509,-0.242602040816,0.166666666667,0.125,1300,5,4
9.0,320.0,0.567398117344,0.999999994924,0.685279184339,5.0,16.0,0.0,5.065625,0.021875,0.015625,0.385714285714,-0.113333333333,0.6,0.0666666666667,2600,5,4
12.0,997.0,0.424242423814,0.999999998267,0.59272096951,12.0,9.0,0.0,4.51454363089,0.0461384152457,0.0150451354062,0.347908432148,-0.241666666667,0.1,0.0,2200,5,5
9.0,321.0,0.475884242843,0.999999994318,0.61363636015,4.0,1.0,0.0,4.28660436137,0.0623052959502,0.00623052959502,0.307954545455,-0.183333333333,0.0,0.0,1200,5,5
7.0,144.0,0.673611106433,0.999999987179,0.820512809993,4.0,0.0,1.0,4.27777777778,0.0625,0.00694444444444,0.222895622896,-0.1,0.5,0.136363636364,4500,5,4
8.0,1007.0,0.38979591797,0.999999998302,0.529711374313,20.0,1.0,0.0,4.66633565045,0.038728897716,0.0109235352532,0.288056388056,-0.361868686869,0.333333333333,0.0,1300,5,4
7.0,657.0,0.442748090927,0.999999997207,0.634078210519,6.0,1.0,0.0,4.18112633181,0.0471841704718,0.0182648401826,0.34097891356,-0.222916666667,1.0,0.6,2000,5,4
5.0,232.0,0.520179369865,0.999999992701,0.635036491715,3.0,1.0,0.0,4.10775862069,0.051724137931,0.0172413793103,0.325757575758,-0.203541666667,0.333333333333,0.25,1500,5,5
9.0,320.0,0.574603172779,0.999999994652,0.737967910492,5.0,1.0,0.0,4.771875,0.046875,0.00625,0.341396103896,-0.133333333333,0.0,0.0,1300,5,3
8.0,557.0,0.468123860714,0.999999997041,0.594674554454,10.0,16.0,0.0,4.53859964093,0.0592459605027,0.00179533213645,0.331496786042,-0.25,0.0,0.0,5400,5,5
7.0,473.0,0.519313303607,0.999999996416,0.684587811166,9.0,1.0,0.0,4.97463002114,0.0549682875264,0.0295983086681,0.379632867133,-0.204166666667,0.0,0.0,981,5,6
12.0,253.0,0.661157022061,0.999999993243,0.810810805332,10.0,1.0,0.0,4.69960474308,0.0197628458498,0.0158102766798,0.382272727273,-0.375,0.277272727273,0.168181818182,1200,5,6
11.0,161.0,0.655405400977,0.999999990741,0.731481474709,12.0,11.0,0.0,4.90683229814,0.0310559006211,0.0,0.58,0.0,0.0,0.0,1600,5,1
10.0,307.0,0.581395346906,0.999999993976,0.759036140006,2.0,1.0,0.0,4.29315960912,0.0651465798046,0.0195439739414,0.432234848485,-0.464583333333,0.322222222222,-0.122222222222,2500,5,4
10.0,441.0,0.523148146937,0.999999996441,0.619217079647,7.0,14.0,0.0,4.67573696145,0.0453514739229,0.00907029478458,0.319577380952,-0.322916666667,0.0,0.0,2300,5,1
8.0,184.0,0.652173909499,0.999999990476,0.790476182948,3.0,0.0,1.0,4.6902173913,0.0380434782609,0.0163043478261,0.306623376623,-0.1125,0.0,0.0,2900,5,5
10.0,422.0,0.579952265919,0.999999996183,0.71755724917,9.0,1.0,0.0,4.59004739336,0.0236966824645,0.0165876777251,0.34696969697,-0.280158730159,0.0,0.0,1100,5,6
11.0,103.0,0.737864070506,0.999999983607,0.885245887127,4.0,0.0,0.0,4.84466019417,0.0679611650485,0.0194174757282,0.418707482993,-0.277777777778,0.375,-0.125,1100,5,5
9.0,718.0,0.459688825375,0.999999997487,0.670854269671,11.0,1.0,0.0,4.91225626741,0.033426183844,0.008356545961,0.288196699134,-0.302777777778,0.0,0.0,3900,5,6
11.0,109.0,0.733944947395,0.999999985075,0.791044764313,4.0,1.0,0.0,4.71559633028,0.045871559633,0.00917431192661,0.277402597403,-0.2,0.0,0.0,2200,5,5
8.0,166.0,0.604938267871,0.999999990476,0.723809516916,5.0,1.0,0.0,4.8734939759,0.0240963855422,0.00602409638554,0.303571428571,-0.125,0.0,0.0,806,5,3
12.0,264.0,0.647286819197,0.99999999435,0.779661012544,6.0,0.0,3.0,4.81818181818,0.0681818181818,0.0151515151515,0.422988215488,-0.370833333333,0.602272727273,0.468181818182,6000,5,2
12.0,296.0,0.618556698905,0.999999994652,0.737967910492,8.0,1.0,0.0,4.51351351351,0.027027027027,0.0168918918919,0.475,-0.263333333333,0.5,0.2,659,5,2
10.0,434.0,0.525798524507,0.999999996241,0.62406014803,2.0,1.0,17.0,4.53456221198,0.0414746543779,0.0253456221198,0.34203042328,-0.330735930736,0.0,0.0,2100,5,3
12.0,751.0,0.442513368392,0.999999997685,0.615740739315,4.0,1.0,0.0,4.51131824234,0.0412782956059,0.0186418109188,0.466401340595,-0.303968253968,0.4,-0.25,9900,5,3
9.0,255.0,0.594377507653,0.999999992806,0.784172656229,7.0,0.0,1.0,4.52549019608,0.0352941176471,0.0078431372549,0.256161616162,-0.3125,0.0,0.0,750,5,5
13.0,802.0,0.514066495506,0.999999997845,0.713362067428,21.0,13.0,0.0,4.57481296758,0.0473815461347,0.0187032418953,0.525927033493,-0.233333333333,0.0833333333333,-0.0833333333333,2000,5,4
8.0,239.0,0.719665268955,0.999999993548,0.864516123455,4.0,0.0,0.0,5.12133891213,0.0292887029289,0.00418410041841,0.356980519481,-0.0666666666667,0.0,0.0,4900,5,1
9.0,151.0,0.602836875157,0.999999988764,0.696629205656,4.0,1.0,0.0,4.06622516556,0.046357615894,0.00662251655629,0.267857142857,-0.125,0.4,0.4,1700,5,5
9.0,211.0,0.578199049392,0.99999999115,0.74336282528,6.0,1.0,0.0,4.81042654028,0.0473933649289,0.0236966824645,0.256439393939,-0.114285714286,0.0,0.0,2600,5,3
