,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
6286,20,2,2013,28626,0.4048291000313578,6.207549794446628e-05,0.8310051107325385
6287,20,3,2013,11818,0.4048291000313578,6.207549794446628e-05,0.8310051107325385
6288,20,4,2013,18665,0.4048291000313578,6.207549794446628e-05,0.8310051107325385
6289,20,5,2013,10529,0.4048291000313578,6.207549794446628e-05,0.8310051107325385
6290,20,9,2013,78333,0.4048291000313578,6.207549794446628e-05,0.8310051107325385
6291,21,1,1990,81395,0.46127312637190343,0.041799568413506884,0.3945485519591142
6292,21,1,1990,81395,0.46127312637190343,0.041799568413506884,0.1638841567291312
6293,21,3,1990,150300,0.46127312637190343,0.041799568413506884,0.3945485519591142
6294,21,3,1990,150300,0.46127312637190343,0.041799568413506884,0.1638841567291312
6295,21,4,1990,41734,0.46127312637190343,0.041799568413506884,0.3945485519591142
6296,21,4,1990,41734,0.46127312637190343,0.041799568413506884,0.1638841567291312
6297,21,7,1990,74784,0.46127312637190343,0.041799568413506884,0.3945485519591142
6298,21,7,1990,74784,0.46127312637190343,0.041799568413506884,0.1638841567291312
6299,21,8,1990,29481,0.46127312637190343,0.041799568413506884,0.3945485519591142
6300,21,8,1990,29481,0.46127312637190343,0.041799568413506884,0.1638841567291312
6301,21,1,1991,83916,0.46127312637190343,0.041799568413506884,0.3986371379897786
6302,21,1,1991,83916,0.46127312637190343,0.041799568413506884,0.17274275979557074
6303,21,3,1991,142245,0.46127312637190343,0.041799568413506884,0.3986371379897786
6304,21,3,1991,142245,0.46127312637190343,0.041799568413506884,0.17274275979557074
6305,21,4,1991,39366,0.46127312637190343,0.041799568413506884,0.3986371379897786
6306,21,4,1991,39366,0.46127312637190343,0.041799568413506884,0.17274275979557074
6307,21,7,1991,58268,0.46127312637190343,0.041799568413506884,0.3986371379897786
6308,21,7,1991,58268,0.46127312637190343,0.041799568413506884,0.17274275979557074
6309,21,8,1991,34057,0.46127312637190343,0.041799568413506884,0.3986371379897786
6310,21,8,1991,34057,0.46127312637190343,0.041799568413506884,0.17274275979557074
6311,21,1,1992,84884,0.46127312637190343,0.041799568413506884,0.39625212947189103
6312,21,1,1992,84884,0.46127312637190343,0.041799568413506884,0.15911413969335605
6313,21,3,1992,164033,0.46127312637190343,0.041799568413506884,0.39625212947189103
6314,21,3,1992,164033,0.46127312637190343,0.041799568413506884,0.15911413969335605
6315,21,4,1992,42044,0.46127312637190343,0.041799568413506884,0.39625212947189103
6316,21,4,1992,42044,0.46127312637190343,0.041799568413506884,0.15911413969335605
6317,21,7,1992,59400,0.46127312637190343,0.041799568413506884,0.39625212947189103
6318,21,7,1992,59400,0.46127312637190343,0.041799568413506884,0.15911413969335605
6319,21,8,1992,33787,0.46127312637190343,0.041799568413506884,0.39625212947189103
6320,21,8,1992,33787,0.46127312637190343,0.041799568413506884,0.15911413969335605
6321,21,1,1993,84890,0.46127312637190343,0.041799568413506884,0.4074957410562181
6322,21,1,1993,84890,0.46127312637190343,0.041799568413506884,0.16558773424190804
6323,21,3,1993,145947,0.46127312637190343,0.041799568413506884,0.4074957410562181
6324,21,3,1993,145947,0.46127312637190343,0.041799568413506884,0.16558773424190804
6325,21,4,1993,44921,0.46127312637190343,0.041799568413506884,0.4074957410562181
6326,21,4,1993,44921,0.46127312637190343,0.041799568413506884,0.16558773424190804
6327,21,7,1993,60532,0.46127312637190343,0.041799568413506884,0.4074957410562181
6328,21,7,1993,60532,0.46127312637190343,0.041799568413506884,0.16558773424190804
6329,21,8,1993,33500,0.46127312637190343,0.041799568413506884,0.4074957410562181
6330,21,8,1993,33500,0.46127312637190343,0.041799568413506884,0.16558773424190804
6331,21,1,1994,89381,0.46127312637190343,0.041799568413506884,0.41294718909710404
6332,21,1,1994,89381,0.46127312637190343,0.041799568413506884,0.18398637137989782
6333,21,3,1994,153807,0.46127312637190343,0.041799568413506884,0.41294718909710404
6334,21,3,1994,153807,0.46127312637190343,0.041799568413506884,0.18398637137989782
6335,21,4,1994,43834,0.46127312637190343,0.041799568413506884,0.41294718909710404
6336,21,4,1994,43834,0.46127312637190343,0.041799568413506884,0.18398637137989782
6337,21,7,1994,61664,0.46127312637190343,0.041799568413506884,0.41294718909710404
6338,21,7,1994,61664,0.46127312637190343,0.041799568413506884,0.18398637137989782
6339,21,8,1994,35157,0.46127312637190343,0.041799568413506884,0.41294718909710404
6340,21,8,1994,35157,0.46127312637190343,0.041799568413506884,0.18398637137989782
6341,21,1,1995,91000,0.46127312637190343,0.041799568413506884,0.39931856899488927
6342,21,1,1995,91000,0.46127312637190343,0.041799568413506884,0.17376490630323685
6343,21,3,1995,152200,0.46127312637190343,0.041799568413506884,0.39931856899488927
6344,21,3,1995,152200,0.46127312637190343,0.041799568413506884,0.17376490630323685
6345,21,4,1995,43000,0.46127312637190343,0.041799568413506884,0.39931856899488927
6346,21,4,1995,43000,0.46127312637190343,0.041799568413506884,0.17376490630323685
6347,21,7,1995,62796,0.46127312637190343,0.041799568413506884,0.39931856899488927
6348,21,7,1995,62796,0.46127312637190343,0.041799568413506884,0.17376490630323685
6349,21,8,1995,35500,0.46127312637190343,0.041799568413506884,0.39931856899488927
6350,21,8,1995,35500,0.46127312637190343,0.041799568413506884,0.17376490630323685
6351,21,1,1996,94453,0.46127312637190343,0.041799568413506884,0.40408858603066444
6352,21,1,1996,94453,0.46127312637190343,0.041799568413506884,0.1689948892674617
6353,21,3,1996,138900,0.46127312637190343,0.041799568413506884,0.40408858603066444
6354,21,3,1996,138900,0.46127312637190343,0.041799568413506884,0.1689948892674617
6355,21,4,1996,47704,0.46127312637190343,0.041799568413506884,0.40408858603066444
6356,21,4,1996,47704,0.46127312637190343,0.041799568413506884,0.1689948892674617
6357,21,7,1996,63928,0.46127312637190343,0.041799568413506884,0.40408858603066444
6358,21,7,1996,63928,0.46127312637190343,0.041799568413506884,0.1689948892674617
6359,21,8,1996,33278,0.46127312637190343,0.041799568413506884,0.40408858603066444
6360,21,8,1996,33278,0.46127312637190343,0.041799568413506884,0.1689948892674617
6361,21,1,1997,82417,0.46127312637190343,0.041799568413506884,0.42112436115843277
6362,21,1,1997,82417,0.46127312637190343,0.041799568413506884,0.18739352640545148
6363,21,3,1997,164412,0.46127312637190343,0.041799568413506884,0.42112436115843277
6364,21,3,1997,164412,0.46127312637190343,0.041799568413506884,0.18739352640545148
6365,21,4,1997,36336,0.46127312637190343,0.041799568413506884,0.42112436115843277
6366,21,4,1997,36336,0.46127312637190343,0.041799568413506884,0.18739352640545148
6367,21,7,1997,65060,0.46127312637190343,0.041799568413506884,0.42112436115843277
6368,21,7,1997,65060,0.46127312637190343,0.041799568413506884,0.18739352640545148
6369,21,8,1997,40174,0.46127312637190343,0.041799568413506884,0.42112436115843277
6370,21,8,1997,40174,0.46127312637190343,0.041799568413506884,0.18739352640545148
6371,21,1,1998,94006,0.46127312637190343,0.041799568413506884,0.4051107325383305
6372,21,1,1998,94006,0.46127312637190343,0.041799568413506884,0.16967632027257243
6373,21,3,1998,140485,0.46127312637190343,0.041799568413506884,0.4051107325383305
6374,21,3,1998,140485,0.46127312637190343,0.041799568413506884,0.16967632027257243
6375,21,4,1998,39089,0.46127312637190343,0.041799568413506884,0.4051107325383305
6376,21,4,1998,39089,0.46127312637190343,0.041799568413506884,0.16967632027257243
6377,21,7,1998,65968,0.46127312637190343,0.041799568413506884,0.4051107325383305
6378,21,7,1998,65968,0.46127312637190343,0.041799568413506884,0.16967632027257243
6379,21,8,1998,43846,0.46127312637190343,0.041799568413506884,0.4051107325383305
6380,21,8,1998,43846,0.46127312637190343,0.041799568413506884,0.16967632027257243
6381,21,1,1999,85153,0.46127312637190343,0.041799568413506884,0.40681431005110735
6382,21,1,1999,85153,0.46127312637190343,0.041799568413506884,0.1577512776831346
6383,21,3,1999,164507,0.46127312637190343,0.041799568413506884,0.40681431005110735
6384,21,3,1999,164507,0.46127312637190343,0.041799568413506884,0.1577512776831346
6385,21,4,1999,41508,0.46127312637190343,0.041799568413506884,0.40681431005110735
6386,21,4,1999,41508,0.46127312637190343,0.041799568413506884,0.1577512776831346
6387,21,7,1999,68514,0.46127312637190343,0.041799568413506884,0.40681431005110735
6388,21,7,1999,68514,0.46127312637190343,0.041799568413506884,0.1577512776831346
6389,21,8,1999,35342,0.46127312637190343,0.041799568413506884,0.40681431005110735
6390,21,8,1999,35342,0.46127312637190343,0.041799568413506884,0.1577512776831346
6391,21,1,2000,94120,0.46127312637190343,0.038785630329778324,0.3982964224872232
6392,21,1,2000,94120,0.46127312637190343,0.038785630329778324,0.15843270868824536
6393,21,3,2000,164821,0.46127312637190343,0.038785630329778324,0.3982964224872232
6394,21,3,2000,164821,0.46127312637190343,0.038785630329778324,0.15843270868824536
6395,21,4,2000,52414,0.46127312637190343,0.038785630329778324,0.3982964224872232
6396,21,4,2000,52414,0.46127312637190343,0.038785630329778324,0.15843270868824536
6397,21,7,2000,70002,0.46127312637190343,0.038785630329778324,0.3982964224872232
6398,21,7,2000,70002,0.46127312637190343,0.038785630329778324,0.15843270868824536
6399,21,8,2000,38120,0.46127312637190343,0.038785630329778324,0.3982964224872232
6400,21,8,2000,38120,0.46127312637190343,0.038785630329778324,0.15843270868824536
6401,21,1,2001,94306,0.46127312637190343,0.035771719436368615,0.40408858603066444
6402,21,1,2001,94306,0.46127312637190343,0.035771719436368615,0.1741056218057922
6403,21,3,2001,191735,0.46127312637190343,0.035771719436368615,0.40408858603066444
6404,21,3,2001,191735,0.46127312637190343,0.035771719436368615,0.1741056218057922
6405,21,4,2001,50179,0.46127312637190343,0.035771719436368615,0.40408858603066444
6406,21,4,2001,50179,0.46127312637190343,0.035771719436368615,0.1741056218057922
6407,21,7,2001,69997,0.46127312637190343,0.035771719436368615,0.40408858603066444
6408,21,7,2001,69997,0.46127312637190343,0.035771719436368615,0.1741056218057922
6409,21,8,2001,42999,0.46127312637190343,0.035771719436368615,0.40408858603066444
6410,21,8,2001,42999,0.46127312637190343,0.035771719436368615,0.1741056218057922
6411,21,1,2002,105902,0.46127312637190343,0.03275778135264005,0.3969335604770018
6412,21,1,2002,105902,0.46127312637190343,0.03275778135264005,0.16865417376490632
6413,21,3,2002,212397,0.46127312637190343,0.03275778135264005,0.3969335604770018
6414,21,3,2002,212397,0.46127312637190343,0.03275778135264005,0.16865417376490632
6415,21,4,2002,50724,0.46127312637190343,0.03275778135264005,0.3969335604770018
6416,21,4,2002,50724,0.46127312637190343,0.03275778135264005,0.16865417376490632
6417,21,7,2002,70000,0.46127312637190343,0.03275778135264005,0.3969335604770018
6418,21,7,2002,70000,0.46127312637190343,0.03275778135264005,0.16865417376490632
6419,21,8,2002,42722,0.46127312637190343,0.03275778135264005,0.3969335604770018
6420,21,8,2002,42722,0.46127312637190343,0.03275778135264005,0.16865417376490632
6421,21,1,2004,110678,0.46127312637190343,0.02672993237550178,0.4136286201022147
6422,21,1,2004,110678,0.46127312637190343,0.02672993237550178,0.1710391822827939
6423,21,3,2004,192104,0.46127312637190343,0.02672993237550178,0.4136286201022147
6424,21,3,2004,192104,0.46127312637190343,0.02672993237550178,0.1710391822827939
6425,21,4,2004,47898,0.46127312637190343,0.02672993237550178,0.4136286201022147
6426,21,4,2004,47898,0.46127312637190343,0.02672993237550178,0.1710391822827939
6427,21,7,2004,72917,0.46127312637190343,0.02672993237550178,0.4136286201022147
6428,21,7,2004,72917,0.46127312637190343,0.02672993237550178,0.1710391822827939
6429,21,8,2004,45710,0.46127312637190343,0.02672993237550178,0.4136286201022147
6430,21,8,2004,45710,0.46127312637190343,0.02672993237550178,0.1710391822827939
6431,21,1,2005,112285,0.46127312637190343,0.02672993237550178,0.4006814310051108
6432,21,1,2005,112285,0.46127312637190343,0.02672993237550178,0.16763202725724022
6433,21,3,2005,200600,0.46127312637190343,0.02672993237550178,0.4006814310051108
6434,21,3,2005,200600,0.46127312637190343,0.02672993237550178,0.16763202725724022
6435,21,4,2005,46677,0.46127312637190343,0.02672993237550178,0.4006814310051108
6436,21,4,2005,46677,0.46127312637190343,0.02672993237550178,0.16763202725724022
6437,21,7,2005,73171,0.46127312637190343,0.02672993237550178,0.4006814310051108
6438,21,7,2005,73171,0.46127312637190343,0.02672993237550178,0.16763202725724022
6439,21,8,2005,44130,0.46127312637190343,0.02672993237550178,0.4006814310051108
6440,21,8,2005,44130,0.46127312637190343,0.02672993237550178,0.16763202725724022
6441,21,1,2006,111840,0.46127312637190343,0.02672993237550178,0.4051107325383305
6442,21,1,2006,111840,0.46127312637190343,0.02672993237550178,0.18875638841567294
6443,21,3,2006,220155,0.46127312637190343,0.02672993237550178,0.4051107325383305
6444,21,3,2006,220155,0.46127312637190343,0.02672993237550178,0.18875638841567294
6445,21,4,2006,57296,0.46127312637190343,0.02672993237550178,0.4051107325383305
6446,21,4,2006,57296,0.46127312637190343,0.02672993237550178,0.18875638841567294
6447,21,7,2006,74400,0.46127312637190343,0.02672993237550178,0.4051107325383305
6448,21,7,2006,74400,0.46127312637190343,0.02672993237550178,0.18875638841567294
6449,21,8,2006,44601,0.46127312637190343,0.02672993237550178,0.4051107325383305
6450,21,8,2006,44601,0.46127312637190343,0.02672993237550178,0.18875638841567294
6451,21,1,2007,89302,0.46127312637190343,0.02672993237550178,0.3751277683134583
6452,21,1,2007,89302,0.46127312637190343,0.02672993237550178,0.1434412265758092
6453,21,3,2007,152389,0.46127312637190343,0.02672993237550178,0.3751277683134583
6454,21,3,2007,152389,0.46127312637190343,0.02672993237550178,0.1434412265758092
6455,21,4,2007,50663,0.46127312637190343,0.02672993237550178,0.3751277683134583
6456,21,4,2007,50663,0.46127312637190343,0.02672993237550178,0.1434412265758092
6457,21,7,2007,73077,0.46127312637190343,0.02672993237550178,0.3751277683134583
6458,21,7,2007,73077,0.46127312637190343,0.02672993237550178,0.1434412265758092
6459,21,8,2007,47859,0.46127312637190343,0.02672993237550178,0.3751277683134583
6460,21,8,2007,47859,0.46127312637190343,0.02672993237550178,0.1434412265758092
6461,21,1,2008,101411,0.46127312637190343,0.02672993237550178,0.42214650766609885
6462,21,1,2008,101411,0.46127312637190343,0.02672993237550178,0.17955706984667807
6463,21,3,2008,172591,0.46127312637190343,0.02672993237550178,0.42214650766609885
6464,21,3,2008,172591,0.46127312637190343,0.02672993237550178,0.17955706984667807
6465,21,4,2008,57920,0.46127312637190343,0.02672993237550178,0.42214650766609885
6466,21,4,2008,57920,0.46127312637190343,0.02672993237550178,0.17955706984667807
6467,21,7,2008,78022,0.46127312637190343,0.02672993237550178,0.42214650766609885
6468,21,7,2008,78022,0.46127312637190343,0.02672993237550178,0.17955706984667807
6469,21,8,2008,45748,0.46127312637190343,0.02672993237550178,0.42214650766609885
6470,21,8,2008,45748,0.46127312637190343,0.02672993237550178,0.17955706984667807
6471,21,1,2009,104956,0.46127312637190343,0.02672993237550178,0.4
6472,21,1,2009,104956,0.46127312637190343,0.02672993237550178,0.18398637137989782
6473,21,3,2009,205101,0.46127312637190343,0.02672993237550178,0.4
6474,21,3,2009,205101,0.46127312637190343,0.02672993237550178,0.18398637137989782
6475,21,4,2009,53763,0.46127312637190343,0.02672993237550178,0.4
6476,21,4,2009,53763,0.46127312637190343,0.02672993237550178,0.18398637137989782
6477,21,7,2009,86799,0.46127312637190343,0.02672993237550178,0.4
6478,21,7,2009,86799,0.46127312637190343,0.02672993237550178,0.18398637137989782
6479,21,8,2009,40809,0.46127312637190343,0.02672993237550178,0.4
6480,21,8,2009,40809,0.46127312637190343,0.02672993237550178,0.18398637137989782
6481,21,1,2010,110808,0.46127312637190343,0.02672993237550178,0.3880749574105622
6482,21,1,2010,110808,0.46127312637190343,0.02672993237550178,0.16456558773424193
6483,21,3,2010,212986,0.46127312637190343,0.02672993237550178,0.3880749574105622
6484,21,3,2010,212986,0.46127312637190343,0.02672993237550178,0.16456558773424193
6485,21,4,2010,38599,0.46127312637190343,0.02672993237550178,0.3880749574105622
6486,21,4,2010,38599,0.46127312637190343,0.02672993237550178,0.16456558773424193
6487,21,7,2010,92862,0.46127312637190343,0.02672993237550178,0.3880749574105622
6488,21,7,2010,92862,0.46127312637190343,0.02672993237550178,0.16456558773424193
6489,21,8,2010,57658,0.46127312637190343,0.02672993237550178,0.3880749574105622
6490,21,8,2010,57658,0.46127312637190343,0.02672993237550178,0.16456558773424193
6491,21,1,2011,119978,0.46127312637190343,0.02672993237550178,0.4071550255536628
6492,21,1,2011,119978,0.46127312637190343,0.02672993237550178,0.16933560477001705
6493,21,3,2011,312460,0.46127312637190343,0.02672993237550178,0.4071550255536628
6494,21,3,2011,312460,0.46127312637190343,0.02672993237550178,0.16933560477001705
6495,21,4,2011,51899,0.46127312637190343,0.02672993237550178,0.4071550255536628
6496,21,4,2011,51899,0.46127312637190343,0.02672993237550178,0.16933560477001705
6497,21,7,2011,99022,0.46127312637190343,0.02672993237550178,0.4071550255536628
6498,21,7,2011,99022,0.46127312637190343,0.02672993237550178,0.16933560477001705
6499,21,8,2011,58060,0.46127312637190343,0.02672993237550178,0.4071550255536628
6500,21,8,2011,58060,0.46127312637190343,0.02672993237550178,0.16933560477001705
6501,21,1,2012,107224,0.46127312637190343,0.02672993237550178,0.4149914821124362
6502,21,1,2012,107224,0.46127312637190343,0.02672993237550178,0.1880749574105622
6503,21,3,2012,263269,0.46127312637190343,0.02672993237550178,0.4149914821124362
6504,21,3,2012,263269,0.46127312637190343,0.02672993237550178,0.1880749574105622
6505,21,4,2012,62435,0.46127312637190343,0.02672993237550178,0.4149914821124362
6506,21,4,2012,62435,0.46127312637190343,0.02672993237550178,0.1880749574105622
6507,21,7,2012,107692,0.46127312637190343,0.02672993237550178,0.4149914821124362
6508,21,7,2012,107692,0.46127312637190343,0.02672993237550178,0.1880749574105622
6509,21,8,2012,49468,0.46127312637190343,0.02672993237550178,0.4149914821124362
6510,21,8,2012,49468,0.46127312637190343,0.02672993237550178,0.1880749574105622
6511,21,1,2013,106321,0.46127312637190343,0.02672993237550178,0.4010221465076662
6512,21,1,2013,106321,0.46127312637190343,0.02672993237550178,0.15809199318568998
6513,21,3,2013,233767,0.46127312637190343,0.02672993237550178,0.4010221465076662
6514,21,3,2013,233767,0.46127312637190343,0.02672993237550178,0.15809199318568998
6515,21,4,2013,62051,0.46127312637190343,0.02672993237550178,0.4010221465076662
6516,21,4,2013,62051,0.46127312637190343,0.02672993237550178,0.15809199318568998
6517,21,7,2013,107692,0.46127312637190343,0.02672993237550178,0.4010221465076662
6518,21,7,2013,107692,0.46127312637190343,0.02672993237550178,0.15809199318568998
6519,21,8,2013,58143,0.46127312637190343,0.02672993237550178,0.4010221465076662
6520,21,8,2013,58143,0.46127312637190343,0.02672993237550178,0.15809199318568998
6521,22,0,1990,93532,0.9999999999999999,0.0491009575451449,0.8831345826235094
6522,22,0,1990,93532,0.9999999999999999,0.0491009575451449,0.7189097103918228
6523,22,1,1990,14498,0.9999999999999999,0.0491009575451449,0.8831345826235094
6524,22,1,1990,14498,0.9999999999999999,0.0491009575451449,0.7189097103918228
6525,22,2,1990,71514,0.9999999999999999,0.0491009575451449,0.8831345826235094
6526,22,2,1990,71514,0.9999999999999999,0.0491009575451449,0.7189097103918228
6527,22,3,1990,152736,0.9999999999999999,0.0491009575451449,0.8831345826235094
6528,22,3,1990,152736,0.9999999999999999,0.0491009575451449,0.7189097103918228
6529,22,4,1990,40618,0.9999999999999999,0.0491009575451449,0.8831345826235094
6530,22,4,1990,40618,0.9999999999999999,0.0491009575451449,0.7189097103918228
6531,22,5,1990,28476,0.9999999999999999,0.0491009575451449,0.8831345826235094
6532,22,5,1990,28476,0.9999999999999999,0.0491009575451449,0.7189097103918228
6533,22,6,1990,19986,0.9999999999999999,0.0491009575451449,0.8831345826235094
6534,22,6,1990,19986,0.9999999999999999,0.0491009575451449,0.7189097103918228
6535,22,8,1990,18483,0.9999999999999999,0.0491009575451449,0.8831345826235094
6536,22,8,1990,18483,0.9999999999999999,0.0491009575451449,0.7189097103918228
6537,22,9,1990,62287,0.9999999999999999,0.0491009575451449,0.8831345826235094
6538,22,9,1990,62287,0.9999999999999999,0.0491009575451449,0.7189097103918228
6539,22,0,1991,94555,0.9999999999999999,0.045725850456074094,0.8858603066439524
6540,22,0,1991,94555,0.9999999999999999,0.045725850456074094,0.7233390119250427
6541,22,1,1991,15498,0.9999999999999999,0.045725850456074094,0.8858603066439524
6542,22,1,1991,15498,0.9999999999999999,0.045725850456074094,0.7233390119250427
6543,22,2,1991,72329,0.9999999999999999,0.045725850456074094,0.8858603066439524
6544,22,2,1991,72329,0.9999999999999999,0.045725850456074094,0.7233390119250427
6545,22,3,1991,156654,0.9999999999999999,0.045725850456074094,0.8858603066439524
6546,22,3,1991,156654,0.9999999999999999,0.045725850456074094,0.7233390119250427
6547,22,4,1991,39959,0.9999999999999999,0.045725850456074094,0.8858603066439524
6548,22,4,1991,39959,0.9999999999999999,0.045725850456074094,0.7233390119250427
6549,22,5,1991,28784,0.9999999999999999,0.045725850456074094,0.8858603066439524
6550,22,5,1991,28784,0.9999999999999999,0.045725850456074094,0.7233390119250427
6551,22,6,1991,19244,0.9999999999999999,0.045725850456074094,0.8858603066439524
6552,22,6,1991,19244,0.9999999999999999,0.045725850456074094,0.7233390119250427
6553,22,8,1991,19852,0.9999999999999999,0.045725850456074094,0.8858603066439524
6554,22,8,1991,19852,0.9999999999999999,0.045725850456074094,0.7233390119250427
6555,22,9,1991,80884,0.9999999999999999,0.045725850456074094,0.8858603066439524
6556,22,9,1991,80884,0.9999999999999999,0.045725850456074094,0.7233390119250427
6557,22,0,1992,91084,0.9999999999999999,0.04161723013526966,0.8885860306643953
6558,22,0,1992,91084,0.9999999999999999,0.04161723013526966,0.7281090289608179
6559,22,1,1992,15175,0.9999999999999999,0.04161723013526966,0.8885860306643953
6560,22,1,1992,15175,0.9999999999999999,0.04161723013526966,0.7281090289608179
6561,22,2,1992,71621,0.9999999999999999,0.04161723013526966,0.8885860306643953
6562,22,2,1992,71621,0.9999999999999999,0.04161723013526966,0.7281090289608179
6563,22,3,1992,155655,0.9999999999999999,0.04161723013526966,0.8885860306643953
6564,22,3,1992,155655,0.9999999999999999,0.04161723013526966,0.7281090289608179
6565,22,4,1992,40960,0.9999999999999999,0.04161723013526966,0.8885860306643953
6566,22,4,1992,40960,0.9999999999999999,0.04161723013526966,0.7281090289608179
6567,22,5,1992,30684,0.9999999999999999,0.04161723013526966,0.8885860306643953
6568,22,5,1992,30684,0.9999999999999999,0.04161723013526966,0.7281090289608179
6569,22,6,1992,19451,0.9999999999999999,0.04161723013526966,0.8885860306643953
6570,22,6,1992,19451,0.9999999999999999,0.04161723013526966,0.7281090289608179
6571,22,8,1992,17490,0.9999999999999999,0.04161723013526966,0.8885860306643953
6572,22,8,1992,17490,0.9999999999999999,0.04161723013526966,0.7281090289608179
6573,22,9,1992,114594,0.9999999999999999,0.04161723013526966,0.8885860306643953
6574,22,9,1992,114594,0.9999999999999999,0.04161723013526966,0.7281090289608179
6575,22,0,1993,101888,0.9999999999999999,0.040681529692535134,0.8899488926746169
6576,22,0,1993,101888,0.9999999999999999,0.040681529692535134,0.7151618398637138
6577,22,1,1993,15465,0.9999999999999999,0.040681529692535134,0.8899488926746169
6578,22,1,1993,15465,0.9999999999999999,0.040681529692535134,0.7151618398637138
6579,22,2,1993,67685,0.9999999999999999,0.040681529692535134,0.8899488926746169
6580,22,2,1993,67685,0.9999999999999999,0.040681529692535134,0.7151618398637138
6581,22,3,1993,154545,0.9999999999999999,0.040681529692535134,0.8899488926746169
6582,22,3,1993,154545,0.9999999999999999,0.040681529692535134,0.7151618398637138
6583,22,4,1993,41202,0.9999999999999999,0.040681529692535134,0.8899488926746169
6584,22,4,1993,41202,0.9999999999999999,0.040681529692535134,0.7151618398637138
6585,22,5,1993,31389,0.9999999999999999,0.040681529692535134,0.8899488926746169
6586,22,5,1993,31389,0.9999999999999999,0.040681529692535134,0.7151618398637138
6587,22,6,1993,21363,0.9999999999999999,0.040681529692535134,0.8899488926746169
6588,22,6,1993,21363,0.9999999999999999,0.040681529692535134,0.7151618398637138
6589,22,8,1993,18773,0.9999999999999999,0.040681529692535134,0.8899488926746169
6590,22,8,1993,18773,0.9999999999999999,0.040681529692535134,0.7151618398637138
6591,22,9,1993,127935,0.9999999999999999,0.040681529692535134,0.8899488926746169
6592,22,9,1993,127935,0.9999999999999999,0.040681529692535134,0.7151618398637138
6593,22,0,1994,94651,0.9999999999999999,0.046363028388106776,0.8814310051107327
6594,22,0,1994,94651,0.9999999999999999,0.046363028388106776,0.7165247018739352
6595,22,1,1994,15671,0.9999999999999999,0.046363028388106776,0.8814310051107327
6596,22,1,1994,15671,0.9999999999999999,0.046363028388106776,0.7165247018739352
6597,22,2,1994,64794,0.9999999999999999,0.046363028388106776,0.8814310051107327
6598,22,2,1994,64794,0.9999999999999999,0.046363028388106776,0.7165247018739352
6599,22,3,1994,159364,0.9999999999999999,0.046363028388106776,0.8814310051107327
6600,22,3,1994,159364,0.9999999999999999,0.046363028388106776,0.7165247018739352
6601,22,4,1994,40590,0.9999999999999999,0.046363028388106776,0.8814310051107327
6602,22,4,1994,40590,0.9999999999999999,0.046363028388106776,0.7165247018739352
6603,22,5,1994,29611,0.9999999999999999,0.046363028388106776,0.8814310051107327
6604,22,5,1994,29611,0.9999999999999999,0.046363028388106776,0.7165247018739352
6605,22,6,1994,19323,0.9999999999999999,0.046363028388106776,0.8814310051107327
6606,22,6,1994,19323,0.9999999999999999,0.046363028388106776,0.7165247018739352
6607,22,8,1994,20547,0.9999999999999999,0.046363028388106776,0.8814310051107327
6608,22,8,1994,20547,0.9999999999999999,0.046363028388106776,0.7165247018739352
6609,22,9,1994,105860,0.9999999999999999,0.046363028388106776,0.8814310051107327
6610,22,9,1994,105860,0.9999999999999999,0.046363028388106776,0.7165247018739352
6611,22,0,1995,98583,0.9999999999999999,0.05480532329887305,0.8858603066439524
6612,22,0,1995,98583,0.9999999999999999,0.05480532329887305,0.7144804088586031
6613,22,1,1995,15537,0.9999999999999999,0.05480532329887305,0.8858603066439524
6614,22,1,1995,15537,0.9999999999999999,0.05480532329887305,0.7144804088586031
6615,22,2,1995,73766,0.9999999999999999,0.05480532329887305,0.8858603066439524
6616,22,2,1995,73766,0.9999999999999999,0.05480532329887305,0.7144804088586031
6617,22,3,1995,161991,0.9999999999999999,0.05480532329887305,0.8858603066439524
6618,22,3,1995,161991,0.9999999999999999,0.05480532329887305,0.7144804088586031
6619,22,4,1995,42840,0.9999999999999999,0.05480532329887305,0.8858603066439524
6620,22,4,1995,42840,0.9999999999999999,0.05480532329887305,0.7144804088586031
6621,22,5,1995,30640,0.9999999999999999,0.05480532329887305,0.8858603066439524
6622,22,5,1995,30640,0.9999999999999999,0.05480532329887305,0.7144804088586031
6623,22,6,1995,21075,0.9999999999999999,0.05480532329887305,0.8858603066439524
6624,22,6,1995,21075,0.9999999999999999,0.05480532329887305,0.7144804088586031
6625,22,8,1995,21193,0.9999999999999999,0.05480532329887305,0.8858603066439524
6626,22,8,1995,21193,0.9999999999999999,0.05480532329887305,0.7144804088586031
6627,22,9,1995,116198,0.9999999999999999,0.05480532329887305,0.8858603066439524
6628,22,9,1995,116198,0.9999999999999999,0.05480532329887305,0.7144804088586031
6629,22,0,1996,101765,0.9999999999999999,0.04929865835353483,0.8797274275979559
6630,22,0,1996,101765,0.9999999999999999,0.04929865835353483,0.7076660988074959
6631,22,1,1996,16293,0.9999999999999999,0.04929865835353483,0.8797274275979559
6632,22,1,1996,16293,0.9999999999999999,0.04929865835353483,0.7076660988074959
6633,22,2,1996,69346,0.9999999999999999,0.04929865835353483,0.8797274275979559
6634,22,2,1996,69346,0.9999999999999999,0.04929865835353483,0.7076660988074959
